url;title;authors;abstract;subject
https://arxiv.org/abs/1703.02027;Shuffle algebras associated to surfaces; Andrei Negut;  We consider the algebra of Hecke correspondences (elementary transformations at a single point) acting on the algebraic K-theory groups of the moduli spaces of stable sheaves on a smooth projective surface S. We derive quadratic relations between the Hecke correspondences, and identify the algebra they generate with a generalized shuffle algebra. This allows us to define a universal shuffle algebra, which acts on the above-mentioned K-theory groups for any surface S, via a suitable specialization of parameters. ;"Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1703.02080;Non-Cohen-Macaulay canonical singularities; Sándor Kovács;  The purpose of this note is to show that in characteristic two there exists a smooth Fano variety for which the square of the anti-canonical bundle violates Kodaira vanishing. This is used in turn to construct non-Cohen-Macaulay canonical singularities in characteristic two. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.02251;The Maximum Likelihood Degree of Toric Varieties; Carlos Améndola,  Nathan Bliss,  Isaac Burke,  Courtney R. Gibbons,  Martin Helmer,  Serkan Hoşten,  Evan D. Nash,  Jose Israel Rodriguez,  Daniel Smolkin;  We study the maximum likelihood degree (ML degree) of toric varieties, known as discrete exponential models in statistics. By introducing scaling coefficients to the monomial parameterization of the toric variety, one can change the ML degree. We show that the ML degree is equal to the degree of the toric variety for generic scalings, while it drops if and only if the scaling vector is in the locus of the principal $A$-determinant. We also illustrate how to compute the ML estimate of a toric variety numerically via homotopy continuation from a scaled toric variety with low ML degree. Throughout, we include examples motivated by algebraic geometry and statistics. We compute the ML degree of rational normal scrolls and a large class of Veronese-type varieties. In addition, we investigate the ML degree of scaled Segre varieties, hierarchical loglinear models, and graphical models. ;"Algebraic Geometry (math.AG); Statistics Theory (math.ST); Computation (stat.CO)"
https://arxiv.org/abs/1703.02269;Rational singularities; Sándor Kovács;  We introduce a resolution-free definition of rational singularities, and prove that for a variety admitting a resolution of singularities, this is equivalent to the usual definition. We also prove that rational singularities are equivalent to pseudo-rational singularities. As applications, we answer several open questions about the higher direct images of structure sheaves and dualizing sheaves, prove that Cohen-Macaulay klt singularities are rational in arbitrary characteristic, and generalize Esnault's result on the existence of rational points on smooth Fano varieties to mildly singular log Fano varieties. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.02272;Constructing polynomial systems with many positive solutions using  tropical geometry; Boulos El Hilany;  The number of positive solutions of a system of two polynomials in two variables defined in the field of real numbers with a total of five distinct monomials cannot exceed 15. All previously known examples have at most 5 positive solutions. Tropical geometry is a powerful tool to construct polynomial systems with many positive solutions. The classical combinatorial patchworking method arises when the tropical hypersurfaces intersect transversally. In this paper, we prove that a system as above constructed using this method has at most 6 positive solutions. We also show that this bound is sharp. Moreover, using non-transversal intersections of tropical curves, we construct a system as above having 7 positive solutions. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.02316;Mixed Threefolds Isogenous to a Product; Christian Gleissner;  In this paper we study \emph{threefolds isogenous to a product of mixed type} i.e. quotients of a product of three compact Riemann surfaces $C_i$ of genus at least two by the action of a finite group $G$, which is free, but not diagonal. In particular, we are interested in the systematic construction and classification of these varieties. Our main result is the full classification of threefolds isogenous to a product of mixed type with $\chi(\mathcal O_X)=-1$ assuming that any automorphism in $G$, which restricts to the trivial element in $Aut(C_i)$ for some $C_i$, is the identity on the product. Since the holomorphic Euler-Poincar\'e-characteristic of a smooth threefold of general type with ample canonical class is always negative, these examples lie on the boundary, in the sense of threefold geography. To achieve our result we use techniques from computational group theory. Indeed, we develop a MAGMA algorithm to classify these threefolds for any given value of $\chi(\mathcal O_X)$. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.02325;Homological algebra in characteristic one; Alain Connes,  Caterina Consani;  This article develops several main results for a general theory of homological algebra in categories such as the category of sheaves of idempotent modules over a topos. In the analogy with the development of homological algebra for abelian categories the present paper should be viewed as the analogue of the development of homological algebra for abelian groups. Our selected prototype, the category Bmod of modules over the Boolean semifield B is the replacement for the category of abelian groups. We show that the semi-additive category Bmod fulfills analogues of the axioms AB1 and AB2 for abelian categories. By introducing a precise comonad on Bmod we obtain the conceptually related Kleisli and Eilenberg-Moore categories. The latter category Bmod^s is simply Bmod in the topos of sets endowed with an involution and as such it shares with Bmod most of its abstract categorical properties. The three main results of the paper are the following. First, when endowed with the natural ideal of null morphisms, the category Bmod^s is a semi-exact, homological category in the sense of M. Grandis. Second, there is a far reaching analogy between Bmod^s and the category of operators in Hilbert space, and in particular results relating null kernel and injectivity for morphisms. The third fundamental result is that, even for finite objects of Bmod^s the resulting homological algebra is non-trivial and gives rise to a computable Ext functor. We determine explicitly this functor in the case provided by the diagonal morphism of the Boolean semiring into its square. ;"Algebraic Geometry (math.AG); Algebraic Topology (math.AT); Category Theory (math.CT); Number Theory (math.NT)"
https://arxiv.org/abs/1703.02476;Connected components of closed affine Deligne-Lusztig varieties; Ling Chen,  Sian Nie;  For split reductive algebraic groups, we determine the connected components of closed affine Deligne-Lusztig varieties of arbitrary parahoric level. ;Algebraic Geometry (math.AG)
https://arxiv.org/abs/1703.02481;Arithmetic ampleness and an arithmetic Bertini theorem; François Charles;  Let $\mathcal X$ be a projective arithmetic variety of dimension at least $2$. If $\overline{\mathcal L}$ is an ample hermitian line bundle on $\mathcal X$, we prove that the proportion of those effective sections of $\overline{\mathcal L}^{\otimes n}$ that define an irreducible divisor on $\mathcal X$ tends to $1$ as $n$ tends to $\infty$. We prove variants of this statement for schemes mapping to such an $\mathcal X$. On the way to these results, we discuss some general properties of arithmetic ampleness, including restriction theorems, and upper bounds for the number of effective sections of hermitian line bundles on arithmetic varieties. ;"Algebraic Geometry (math.AG); Number Theory (math.NT)"
https://arxiv.org/abs/1703.02513;Enumeration of singular varieties with tangency conditions; Yu-jong Tzeng;  We construct the algebraic cobordism theory of bundles and divisors on varieties. It has a simple basis (over Q) from projective spaces and its rank is equal to the number of Chern numbers. An application of this algebraic cobordism theory is the enumeration of singular subvarieties with give tangent conditions with a fixed smooth divisor, where the subvariety is the zero locus of a section of a vector bundle. We prove that the generating series of numbers of such subvarieties gives a homomorphism from the algebraic cobordism group to the power series ring. This implies that the enumeration of singular subvarieties with tangency conditions is governed by universal polynomials of Chern numbers, when the vector bundle is sufficiently ample. This result combines and generalizes the Caporaso-Harris recursive formula, Gottsche's conjecture, classical De Jonquiere's Formula and node polynomials from tropical geometry. ;Algebraic Geometry (math.AG)
